samples,scale0,x1,x2
0.0,4,-0.3190647880854226,0.3818566700618779
0.0,5,-0.7356650825862491,1.145330985067717
0.0,5,-0.6506902355843552,1.4428334109365408
0.0,8,-0.6527956701646642,0.0325477271223404
0.0,8,-0.6214837456181845,-0.0220209192215824
0.0,8,-0.4346385720378646,0.2613338907210619
0.0,5,-0.9277817114823635,1.3330953593864383
0.0,4,-0.2217529292268596,0.4321732030422064
0.0,4,-0.3367608391468298,0.4000274983120671
0.0,2,-0.5969718889492187,0.6267373848231018
0.0,2,-0.7351758444566031,0.6631164823857171
0.0,8,-0.620427264957802,0.2748407539230498
0.0,2,-0.7648400970923308,0.7252660928993943
0.0,2,-0.8000262402263013,0.6356253824382196
0.0,2,-0.8114805707022102,0.5861521242914558
0.0,5,-0.8929301661741231,1.032259828045291
0.0,2,-0.6822662802959305,0.8743002411336653
0.0,5,-0.7159723925565801,0.8718989075511029
0.0,5,-0.7814427180402074,1.0247869323960843
0.0,2,-0.7399799576149877,0.734682520051993
0.0,2,-0.6956180336159072,0.7668571565120426
0.0,2,-0.7438268062371836,0.7492394348630815
0.0,5,-0.778148742716968,0.9405317783644052
0.0,2,-0.6621233543371606,0.698726336306009
0.0,5,-0.7539954325933653,0.9398416715127192
0.0,2,-0.6769996147240624,0.7089758270933804
0.0,2,-0.6790297818998104,0.8757442748294868
0.0,2,-0.7699774395781804,0.8070152485608941
0.0,5,-0.9937953307770944,1.13737475934236
0.0,5,-0.7287480081070996,1.3365458936448686
0.0,2,-0.6547587809254397,0.8292195003338845
0.0,2,-0.6638155024415169,0.5555763913755714
0.0,5,-0.8547689078125987,1.0369722962877537
0.0,5,-0.7415072016784421,0.8738781782502667
0.0,2,-0.6989482741431623,0.6757970894187937
0.0,2,-0.815139250813004,0.4713059205457044
0.0,5,-0.8473434362280966,1.015498996161617
0.0,5,-0.6527060335283233,0.9914031198124268
0.0,2,-0.6737939075388991,0.5971997904510609
0.0,5,-0.7450700869107038,1.311146387583246
0.0,8,-0.4948155462334612,0.1923861746116761
0.0,5,-0.6362334199155975,1.2158759028548023
0.0,5,-0.5491196101259083,1.2687103472705674
0.0,4,-0.0553531197218181,0.4048667556061959
0.0,8,-0.5896798459455292,0.0130154056998977
0.0,5,-0.8473523314668175,1.5100162915213928
0.0,5,-0.7621072060576366,1.1534148507779725
0.0,5,-0.9956428034344992,0.7658249745008279
0.0,5,-0.7647306172311512,1.1286109979792105
0.0,5,-0.8671346581328272,1.0460994061412483
0.0,8,-1.2018638596961997,0.0199743376765787
0.0,8,-0.5914472614544464,-0.0560327205309417
0.0,8,-0.5937141788299951,-0.0698135842338457
0.0,2,-0.8461199987794155,0.6863435559043628
0.0,2,-0.7941519614248869,0.834443379449175
0.0,2,-0.7187586550235994,0.7365001134369514
0.0,10,0.1063431612472976,0.3368091156581708
0.0,10,0.2600056731532324,0.405133097708018
0.0,10,0.2491432181768253,0.4046778484285457
0.0,10,0.1965737258349416,0.3059108790471088
0.0,10,0.1362913772729597,0.3700695429230927
0.0,10,0.3390521856722546,0.4247888044491961
0.0,8,-0.6122080643797483,0.1130655823961834
0.0,2,-0.558416503087448,0.3940701147502251
0.0,8,-0.5302897582521605,-0.0661860558630226
0.0,5,-0.8896738245531642,1.0336111100187528
0.0,5,-0.9651533463451306,1.2312956639638069
0.0,5,-0.7222394303599763,1.3415161946568268
0.0,5,-0.7140647059755267,1.2867697032672785
0.0,5,-0.8327826146912185,1.1613387410404885
0.0,5,-0.8787066794595043,1.0419434482329444
0.0,5,-0.7599832967507536,1.0006587205840534
0.0,2,-0.7160572394489942,0.6215152075742768
0.0,5,-0.8344419188372207,0.9635529260407476
0.0,2,-0.5473179821603725,0.4202388644541711
0.0,2,-0.5605848885879352,0.5028483136138888
0.0,8,-0.5374593206611553,0.2648082511100064
0.0,8,-0.5694548100908747,0.3334462275227045
0.0,2,-0.8997103908267983,0.7673498468537518
0.0,5,-0.8515344621638757,0.8870140345628157
0.0,5,-0.9061635443941995,0.9250533028623475
0.0,5,-0.8222328615683054,1.0248439449226725
0.0,1,-0.5550075739099702,-0.2766099312342069
0.0,5,-0.943468122841994,0.9447932519935588
0.0,5,-0.9050673772841396,1.5621299954890964
0.0,5,-0.8731649457364228,0.9475928223290052
0.0,5,-0.7196673378713895,1.338647698729535
0.0,2,-0.7979988100470827,0.5741207793148977
0.0,2,-0.6680489518235029,0.5345217503999027
0.0,2,-0.6824380268281559,0.7142899051313325
0.0,2,-0.6866290527639349,0.5308295511033976
0.0,8,-0.6516119191656604,0.274616107549628
0.0,5,-0.8086231463254243,1.3211873997286157
0.0,5,-0.9260314022017558,1.3852524609490071
0.0,5,-1.06371601261767,1.4528114540226944
0.0,2,-0.7141098664182632,0.7192380818792417
0.0,5,-0.9890849597498448,0.9887975622540266
0.0,5,-0.9181570631864178,1.1307715174569304
0.0,2,-0.4267443897976877,0.7976234984720425
0.0,2,-0.341610112747951,0.696618574688714
0.0,5,-0.8350201093540752,1.0954126888402729
0.0,5,-1.0149523139500398,1.2376146941495287
0.0,2,-0.8941276021557742,0.7346859237849237
0.0,2,-0.68071714026024,0.6378658896398094
0.0,5,-0.8093457134092092,1.1001319645485963
0.0,2,-0.7283757765790891,0.5279899869060163
0.0,5,-0.7547159469297532,0.9016151979020024
0.0,5,-0.7419984925554853,0.9135563439558988
0.0,1,-0.5070081815231998,-0.6136994729527687
0.0,1,-0.5080783471662297,-0.5263392635551187
0.0,1,-0.4573207465268674,-0.4048745011257497
0.0,5,-0.596494283054823,1.0688465533166749
0.0,2,-0.5943498462739688,0.8781481612117469
0.0,5,-0.6358735048719698,1.0897965295047265
0.0,5,-0.8842155692242322,1.1085919427476871
0.0,1,-0.4939917102780853,-0.4001118278225603
0.0,8,-0.6011293866775116,0.0485801601588587
0.0,10,0.1233973866225398,0.2921870278707929
0.0,2,-0.5664194809396721,0.4797999360741013
0.0,2,-0.7628503006153926,0.6211008030899721
0.0,1,-0.5402216344085415,-0.6706132912858982
0.0,8,-0.7096266661029613,-0.0536228776160529
0.0,5,-0.7657679389158272,1.0850355580680024
0.0,8,-0.6457807480595854,0.262703893225642
0.0,8,-0.6350647223975059,0.2153009556339362
0.0,8,-0.6898908683779528,0.2694645577591136
0.0,5,-0.9262797846368068,1.5123495504453428
0.0,5,-0.9541834642549412,1.4539270274907097
0.0,2,-0.729313197890439,0.7640635427092248
0.0,2,-0.6535018152692721,0.4343992443788409
0.0,8,-0.6055236346056052,0.0336539403247963
0.0,5,-0.8417640688027346,0.9229183113816072
0.0,4,-0.3554476829519119,0.3338640357399398
0.0,5,-0.5857481504309191,0.9900135458434955
0.0,5,-0.7243585499229326,1.3414566293305406
0.0,2,-0.6232668988571461,0.4338325228458904
0.0,2,-0.654433762587563,0.4387100721354887
0.0,5,-0.6995257804108843,1.3731326189162525
0.0,2,-0.8301564665211744,0.7569778216808777
0.0,5,-0.8295686965164668,0.8696652078153745
0.0,5,-0.836115592215003,0.8959718087030113
0.0,5,-0.8924990892207287,1.1126534470671658
0.0,2,-0.696149010942628,0.5826539377719968
0.0,2,-0.6755585860512867,0.455657258397115
0.0,2,-0.5241034618463842,0.6262115080853189
0.0,5,-0.9549655610132426,0.968507910254518
0.0,2,-0.6303201389136378,0.6649808770984718
0.0,5,-0.7504736023090461,0.8985450307985706
0.0,2,-0.6238799860797516,0.6989314112150797
0.0,5,-0.7717667510593336,0.9663448379771
0.0,5,-0.6943398562366362,1.2303315566112047
0.0,5,-0.8546539539583604,1.0852899871045674
0.0,5,-0.896732538602715,1.5255024254225449
0.0,5,-0.9534547389289648,1.3196284900463853
0.0,2,-0.814175828034624,0.6850399261919301
0.0,2,-0.5221930382688014,0.8115090269625637
0.0,2,-0.4998386191142049,0.7314932222959889
0.0,5,-0.8351042719973569,1.01628100380243
0.0,5,-0.8749036227817801,1.0736466676821013
0.0,2,-0.6784406433968381,0.5335006305207125
0.0,2,-0.7064695406061965,0.8086541459669945
0.0,5,-0.6934599118524056,0.9014850051174056
0.0,2,-0.6588334845087156,0.5562154422332979
0.0,2,-0.7093132800003349,0.7333576170087437
0.0,2,-0.6576093628109019,0.6086235690995008
0.0,2,-0.670062697020074,0.5372898362057408
0.0,2,-0.6242693238360713,0.357533594539568
0.0,5,-0.9337641016466932,1.4824137193204172
0.0,4,0.0211062468277051,0.4243352570361891
0.0,2,-0.7244639242893179,0.8242908950503266
0.0,5,-0.7849796018054389,0.9597637203557194
0.0,5,-0.8821422943531445,1.218718019851882
0.0,5,-1.0701849039151154,1.275105110513996
0.0,5,-0.9470405875621086,1.0940392826027616
0.0,8,-0.6072212567030204,-0.0191822059574337
0.0,8,-0.5989096824920965,-0.0029702260088244
0.0,8,-0.5697394577299415,-0.1778216885219536
0.0,5,-0.7109246867070711,1.167964107189967
0.0,8,-0.628510984207646,0.2118708437730899
0.0,2,-0.6887734895447891,0.4833610916527771
0.0,2,-0.7478433486442078,0.504798652583142
0.0,5,-0.909032601006236,1.1811314480321242
0.0,8,-0.5802153119465583,-0.1411898637892388
0.0,5,-0.9219265916566556,1.534262783052764
0.0,2,-0.6289297446766576,0.3624034854300725
0.0,2,-0.6540943750179063,0.4044889412508954
0.0,8,-0.6522510078552959,0.2735430807432457
0.0,8,-0.6180802904337657,0.1355548968021144
0.0,2,-0.6324283104904762,0.3580271358145099
0.0,2,-0.6532096408897493,0.5007694837265042
0.0,8,-0.5785149528526138,0.1874635258607468
0.0,2,-0.6456616887105526,0.3597204929475003
0.0,5,-0.7863433103262564,1.3304293855685194
0.0,5,-0.7016079505206927,1.2415672790152272
0.0,10,0.1163612527943574,0.1944590479664321
0.0,5,-0.9548889251104168,1.0710070727943948
0.0,2,-0.4240019192751402,0.5244211729282465
0.0,5,-0.7810054828446218,0.886345201041946
0.0,5,-0.5781988297534577,1.0041339319062303
0.0,5,-0.9457781479128824,1.3297843781781642
0.0,2,-0.7380989567500966,0.7688806757393046
0.0,2,-0.7573899925390633,0.8291301523444552
0.0,5,-0.960848735053378,1.1190924588386928
0.0,5,-0.9200052200929548,1.229242362073402
0.0,2,-0.7938994734950413,0.811567741355617
0.0,2,-0.699771425849406,0.3823910561319875
0.0,5,-0.8652139708182589,1.1647263062397013
0.0,5,-0.7413628251115116,0.9255408876046608
0.0,5,-0.8477615124479762,0.8204370184396164
0.0,2,-0.8531376578810237,0.7857061785486605
0.0,8,-0.4881790138985843,-0.1601095132841674
0.0,8,-0.468805868213733,0.0586475512344412
0.0,1,-0.6006634130183662,-0.299589383182149
0.0,2,-0.7650029483858354,0.8021538670027163
0.0,8,-0.5829399919916641,0.0635480757213214
0.0,1,-0.5406486058671417,-0.5076842542955469
0.0,8,-0.5771580868231198,-0.0598670256773008
0.0,2,-0.6565029319638561,0.3600608662405637
0.0,2,-0.6368499283838647,0.3982235198588311
0.0,5,-1.027467914830258,1.2255535665098276
0.0,2,-0.6735790533113344,0.5506631028902014
0.0,5,-0.8326745033283036,0.9482352769196624
0.0,2,-0.6274702412773079,0.5016170132262321
0.0,5,-0.9751242247020572,1.3712409943400523
0.0,2,-0.8126273722480659,0.7354049623665201
0.0,5,-0.6953108057554722,1.2487278821680483
0.0,5,-0.9725569219573968,1.4844023502851402
0.0,5,-0.7693171391654414,1.152935775367986
0.0,5,-0.6200194524749081,1.0393702261373854
0.0,2,-0.5177255756835439,0.8099237383501208
0.0,5,-0.8907768341545482,1.087645370292566
0.0,5,-1.0383810042424604,1.1712521132009592
0.0,5,-0.8328435128639997,1.0304328743947733
0.0,5,-0.9683508425407056,0.8566501840218632
0.0,5,-0.9656699544400718,1.235172515771799
0.0,8,-0.6595307343746027,0.1432286126942285
0.0,2,-0.6651231025334798,0.7616885880568751
0.0,2,-0.6228789295990912,0.4841881987549211
0.0,2,-0.6882705664324957,0.526705077724702
0.0,2,-0.6495297490558521,0.5092609464552031
0.0,5,-0.7026541674440896,1.3164340866909854
0.0,2,-0.7347180817870462,0.7238671586649037
0.0,8,-0.6079896684786743,0.0952053447759147
0.0,8,-0.6266450368236671,0.2804824412555756
0.0,2,-0.7751168348114272,0.7648200223530582
0.0,2,-0.7582576204389111,0.8070475840237352
0.0,2,-0.7803308132001028,0.7516688492423215
0.0,2,-0.6187583813239464,0.7504511637863872
0.0,2,-0.6695365094372798,0.4970696260309051
0.0,5,-0.7864137879868907,1.0196515503369905
0.0,5,-0.8645071414645185,1.0264385938006744
0.0,8,-0.6318521727210189,0.2819451954825155
0.0,5,-0.7574864716667279,0.8636967621215079
0.0,5,-0.7851376633550167,0.9293343479558522
0.0,5,-0.6954914475264184,1.350382918941128
0.0,5,-0.7462250994461477,1.3191357997046762
0.0,5,-0.8760025268883697,1.3076643687952072
0.0,5,-0.8796735234835461,1.1802252041393428
0.0,2,-0.7197918712134812,0.7008902595166595
0.0,5,-0.6506484963872805,1.286334025452157
0.0,2,-0.7041396723104695,0.7156003423096267
0.0,5,-0.917684931285081,0.9806805101476976
0.0,5,-0.7784087573872696,1.3013929908705142
0.0,2,-0.626777096906215,0.4739497700995743
0.0,2,-0.6318371192401067,0.5465633065752529
0.0,5,-0.9128329206874304,0.9404339210426494
0.0,5,-0.9864800233029044,0.943527063343363
0.0,5,-0.9255216365981388,1.187493024879479
0.0,5,-0.6836546217855135,1.165888681035513
0.0,5,-0.9334555052879931,0.8586507280518432
0.0,2,-1.086886056738054,0.5618358562350071
0.0,2,-0.8321647377246864,0.7268769095088168
0.0,2,-0.7266973134573804,0.6576977395601479
0.0,2,-0.7519837401441913,0.7293607836149468
0.0,8,-0.6612837806517401,0.2028390384416528
0.0,8,-0.64806956140737,0.3174427262160965
